3223	0.000300183	0.000300183
3222	0.000300183	0.000600366
3221	0.000300183	0.000900549
3220	0.000300183	0.001200732
3219	0.000300183	0.001500915
3218	0.000300183	0.001801098
3217	0.000300183	0.002101282
3216	0.000300183	0.002401465
3215	0.000300183	0.002701648
3214	0.000300183	0.003001831
3213	0.000300183	0.003302014
3212	0.000300183	0.003602197
3211	0.000300183	0.00390238
3210	0.000300183	0.004202563
3209	0.000300183	0.004502746
3208	0.000300183	0.004802929
3207	0.000300183	0.005103112
3206	0.000300183	0.005403295
3205	0.000300183	0.005703478
3204	0.000300183	0.006003662
3203	0.000300183	0.006303845
3202	0.000300183	0.006604028
3201	0.000300183	0.006904211
3200	0.000600366	0.007504577
3199	0.000600366	0.008104943
3198	0.000600366	0.008705309
3197	0.000600366	0.009305675
3196	0.000600366	0.009906042
3195	0.000600366	0.010506408
3194	0.000600366	0.011106774
3193	0.000600366	0.01170714
3192	0.000600366	0.012307506
3191	0.000600366	0.012907872
3190	0.000600366	0.013508238
3189	0.000600366	0.014108605
3188	0.000600366	0.014708971
3187	0.000600366	0.015309337
3186	0.000600366	0.015909703
3185	0.000600366	0.016510069
3184	0.000600366	0.017110435
3183	0.000600366	0.017710802
3182	0.000600366	0.018311168
3181	0.000600366	0.018911534
3180	0.000600366	0.0195119
3179	0.000600366	0.020112266
3178	0.000600366	0.020712632
3177	0.000600366	0.021312999
3176	0.000600366	0.021913365
3175	0.000600366	0.022513731
3174	0.000600366	0.023114097
3173	0.000600366	0.023714463
3172	0.000600366	0.024314829
3171	0.000600366	0.024915195
3170	0.000600366	0.025515562
3169	0.000600366	0.026115928
3168	0.000600366	0.026716294
3167	0.000600366	0.02731666
3166	0.000600366	0.027917026
3165	0.000600366	0.028517392
3164	0.000600366	0.029117759
3163	0.000600366	0.029718125
3162	0.000600366	0.030318491
3161	0.000600366	0.030918857
3160	0.000600366	0.031519223
3159	0.000600366	0.032119589
3158	0.000600366	0.032719955
3157	0.000600366	0.033320322
3156	0.000600366	0.033920688
3155	0.000600366	0.034521054
3154	0.000600366	0.03512142
3153	0.000600366	0.035721786
3152	0.000600366	0.036322152
3151	0.000600366	0.036922519
3150	0.000600366	0.037522885
3149	0.000600366	0.038123251
3148	0.000600366	0.038723617
3147	0.000600366	0.039323983
3146	0.000600366	0.039924349
3145	0.000600366	0.040524715
3144	0.000600366	0.041125082
3143	0.000600366	0.041725448
3142	0.000600366	0.042325814
3141	0.000600366	0.04292618
3140	0.000600366	0.043526546
3139	0.000600366	0.044126912
3138	0.000600366	0.044727279
3137	0.000600366	0.045327645
3136	0.000600366	0.045928011
3135	0.000600366	0.046528377
3134	0.000600366	0.047128743
3133	0.000600366	0.047729109
3132	0.000600366	0.048329475
3131	0.000600366	0.048929842
3130	0.000600366	0.049530208
3129	0.000600366	0.050130574
3128	0.000600366	0.05073094
3127	0.000600366	0.051331306
3126	0.000600366	0.051931672
3125	0.000600366	0.052532039
3124	0.000600366	0.053132405
3123	0.000600366	0.053732771
3122	0.000600366	0.054333137
3121	0.000600366	0.054933503
3120	0.000600366	0.055533869
3119	0.000600366	0.056134235
3118	0.000600366	0.056734602
3117	0.000600366	0.057334968
3116	0.000600366	0.057935334
3115	0.000600366	0.0585357
3114	0.000600366	0.059136066
3113	0.000600366	0.059736432
3112	0.000600366	0.060336799
3111	0.000600366	0.060937165
3110	0.000600366	0.061537531
3109	0.000900549	0.06243808
3108	0.000900549	0.063338629
3107	0.000900549	0.064239179
3106	0.000900549	0.065139728
3105	0.000900549	0.066040277
3104	0.000900549	0.066940826
3103	0.000900549	0.067841375
3102	0.000900549	0.068741925
3101	0.000900549	0.069642474
3100	0.000900549	0.070543023
3099	0.000900549	0.071443572
3098	0.000900549	0.072344122
3097	0.000900549	0.073244671
3096	0.000900549	0.07414522
3095	0.000900549	0.075045769
3094	0.000900549	0.075946319
3093	0.000900549	0.076846868
3092	0.000900549	0.077747417
3091	0.000900549	0.078647966
3090	0.000900549	0.079548515
3089	0.000900549	0.080449065
3088	0.000900549	0.081349614
3087	0.000900549	0.082250163
3086	0.000900549	0.083150712
3085	0.000900549	0.084051262
3084	0.000900549	0.084951811
3083	0.000900549	0.08585236
3082	0.000900549	0.086752909
3081	0.000900549	0.087653459
3080	0.000900549	0.088554008
3079	0.000900549	0.089454557
3078	0.000900549	0.090355106
3077	0.000900549	0.091255655
3076	0.000900549	0.092156205
3075	0.000900549	0.093056754
3074	0.000900549	0.093957303
3073	0.000900549	0.094857852
3072	0.000900549	0.095758402
3071	0.000900549	0.096658951
3070	0.000900549	0.0975595
3069	0.000900549	0.098460049
3068	0.000900549	0.099360599
3067	0.000900549	0.100261148
3066	0.000900549	0.101161697
3065	0.000900549	0.102062246
3064	0.000900549	0.102962795
3063	0.000900549	0.103863345
3062	0.000900549	0.104763894
3061	0.000900549	0.105664443
3060	0.000900549	0.106564992
3059	0.000900549	0.107465542
3058	0.000900549	0.108366091
3057	0.000900549	0.10926664
3056	0.000900549	0.110167189
3055	0.000900549	0.111067739
3054	0.000900549	0.111968288
3053	0.000900549	0.112868837
3052	0.000900549	0.113769386
3051	0.000900549	0.114669935
3050	0.000900549	0.115570485
3049	0.000900549	0.116471034
3048	0.000900549	0.117371583
3047	0.000900549	0.118272132
3046	0.000900549	0.119172682
3045	0.000900549	0.120073231
3044	0.000900549	0.12097378
3043	0.000900549	0.121874329
3042	0.000900549	0.122774879
3041	0.000900549	0.123675428
3040	0.001200732	0.12487616
3039	0.001200732	0.126076892
3038	0.001200732	0.127277625
